id,name,thingtype,x,y,icon,model,size,radius,effect,dir,hide,traffic,touchtype,condition1,condition2,condition3,condition4,condition5,condition6,event1,pop1,event2,pop2,event3,pop3,endhide,sweep
501,第一关,2,16,29,C_muzhuang_01.png,12004,8,20,1,6,0,1,5,0,0,0,0,0,0,501,0,0,0,0,0,1,0
502,第二关搜索,0,8,34,B_yiji_02.png,0,8,20,5,1,0,1,5,0,0,0,0,0,0,502,15,0,15,192,0,0,0
503,第三关,2,25,24,C_muzhuang_01.png,13002,8,20,1,7,0,1,5,0,0,0,0,0,0,504,0,0,0,0,0,1,110503
504,第四关,2,20,14,C_muzhuang_01.png,12004,8,20,1,4,0,1,5,0,0,0,0,0,0,505,0,0,0,0,0,1,0
505,第五关,2,34,14,C_muzhuang_01.png,14008,8,20,1,4,0,1,5,0,0,0,0,0,0,506,0,0,0,0,0,1,110505
506,第六关,2,43,26,C_muzhuang_01.png,13012,8,20,1,0,0,1,5,0,0,0,0,0,0,507,0,0,0,0,0,1,0
507,第七关搜索,0,53,11,B_yiji_03.png,0,8,20,5,2,0,1,5,0,0,0,0,0,0,508,16,0,16,192,0,0,0
508,第八关,2,44,14,C_muzhuang_01.png,12004,8,20,1,4,0,1,5,0,0,0,0,0,0,510,0,0,0,0,0,1,110508
509,第九关,2,52,17,C_muzhuang_01.png,14008,8,20,1,6,0,1,5,0,0,0,0,0,0,511,0,0,0,0,0,1,0
510,第十关,2,59,26,C_muzhuang_01.png,13002,8,20,1,5,0,1,5,0,0,0,0,0,0,512,0,0,0,0,0,1,110510
511,传送门,2,64,28,C_muzhuang_01.png,11010,0,10,21,0,0,1,2,51000512,0,0,0,0,0,520,0,0,0,0,0,1,0
512,第四关宝物,3,19,15,C_qianbi_01.png,0,8,20,7,4,0,1,5,50400505,0,0,0,0,0,101,0,515,0,0,0,1,0
513,第四关宝物,3,20,15,C_qianbi_01.png,0,8,20,7,4,0,1,5,50400505,0,0,0,0,0,101,0,515,0,0,0,1,0
514,第四关宝物,3,19,14,C_zuanshi_01.png,0,8,20,7,4,0,1,5,50400505,0,0,0,0,0,111,0,515,0,0,0,1,0
515,第四关宝物,3,20,14,C_qianbi_01.png,0,8,20,7,4,0,1,5,50400505,0,0,0,0,0,101,0,515,0,0,0,1,0
516,第六关宝物,3,45,27,C_qianbi_01.png,0,8,20,7,4,0,1,5,50600507,0,0,0,0,0,101,0,517,0,0,0,1,0
517,第六关宝物,3,45,26,C_qianbi_01.png,0,8,20,7,4,0,1,5,50600507,0,0,0,0,0,101,0,517,0,0,0,1,0
518,第六关宝物,3,45,25,C_zuanshi_01.png,0,8,20,7,4,0,1,5,50600507,0,0,0,0,0,111,0,517,0,0,0,1,0
519,第六关宝物,3,44,27,C_zuanshi_03.png,0,8,20,7,4,0,1,5,50600507,0,0,0,0,0,113,0,517,0,0,0,1,0
520,第六关宝物,3,43,27,C_zuanshi_01.png,0,8,20,7,4,0,1,5,50600507,0,0,0,0,0,111,0,517,0,0,0,1,0
521,第六关宝物,3,46,25,C_qianbi_01.png,0,8,20,7,4,0,1,5,50600507,0,0,0,0,0,101,0,517,0,0,0,1,0
522,第六关宝物,3,46,26,C_zuanshi_01.png,0,8,20,7,4,0,1,5,50600507,0,0,0,0,0,111,0,517,0,0,0,1,0
523,第六关宝物,3,45,24,C_qianbi_01.png,0,8,20,7,4,0,1,5,50600507,0,0,0,0,0,101,0,517,0,0,0,1,0
524,第六关宝物,3,44,23,C_qianbi_01.png,0,8,20,7,4,0,1,5,50600507,0,0,0,0,0,101,0,517,0,0,0,1,0
